,labels
35067,2
35068,1
35072,2
35073,1
35076,1
35081,1
35083,1
35086,2
35087,2
35090,2
35092,2
35093,2
35094,2
35095,1
35096,1
35097,1
35098,2
35099,1
35101,2
35102,2
35104,3
35105,1
35106,2
35107,1
35108,1
35110,3
35111,2
35114,2
35115,1
35118,2
35122,1
35124,1
35125,1
35126,2
35128,1
35131,1
35132,1
35133,1
35136,2
35137,1
35138,1
35142,1
35144,1
35145,2
35146,1
35149,2
35154,1
35156,2
35163,3
35164,1
35166,1
35168,1
35169,1
35171,1
35173,2
35176,1
35177,1
35180,1
35181,1
35183,1
35184,1
35185,1
35186,2
35187,2
35188,1
35189,2
35192,2
35196,1
35197,2
35200,2
35201,2
35202,1
35203,1
35204,1
35205,1
35208,2
35213,1
35215,2
35216,1
35218,1
35219,1
35221,1
35222,2
35223,1
35224,1
35228,2
35232,1
35233,2
35236,1
35242,2
35243,1
35244,2
35246,1
35247,1
35248,2
35250,2
35253,3
35254,2
35256,2
35257,1
35258,2
35259,1
35260,1
35262,3
35265,1
35266,2
35267,1
35268,2
35269,1
35271,1
35272,2
35274,2
35275,1
35281,2
35282,1
35283,2
35284,1
35285,1
35286,1
35291,1
35293,1
35296,3
35300,1
35303,1
35304,2
35308,2
35311,2
35312,1
35314,1
35315,1
35318,2
35319,1
35320,3
35321,2
35324,3
35327,2
35330,1
35331,1
35332,3
35333,1
35334,1
35336,2
35339,1
35340,2
35341,1
35342,1
35345,1
35347,1
35348,1
35349,3
35353,2
35355,1
35356,2
35357,1
35358,1
35362,1
35363,1
35364,2
35367,3
35368,1
35369,2
35372,1
35376,2
35381,1
35383,3
35385,1
35387,2
35391,1
35392,1
35393,1
35399,2
35402,1
35406,2
35407,1
35409,2
35411,2
35415,2
35418,3
35419,1
35425,1
35426,1
35431,2
35433,1
35437,2
35438,1
35439,1
35440,1
35444,2
35449,1
35451,1
35452,1
35453,1
35454,2
35455,1
35457,2
35458,2
35461,1
35467,1
35469,2
35471,1
35474,1
35477,2
35478,1
35480,2
35481,1
35482,1
35484,2
35485,2
35486,2
35490,1
35491,1
35492,2
35493,1
35494,1
35495,1
35499,1
35504,2
35506,1
35507,1
35509,2
35512,1
35519,1
35520,1
35522,1
35523,1
35524,1
35527,1
35533,2
35534,1
35535,1
35536,1
35543,1
35546,2
35548,2
35549,1
35552,1
35555,2
35556,3
35558,1
35559,1
35563,1
35565,1
35567,1
35568,2
35571,2
35572,1
35574,2
35577,3
35579,1
35583,1
35584,2
35588,2
35590,2
35591,1
35593,1
35597,2
35598,2
35601,2
35604,2
35605,2
35607,1
35608,2
35609,2
35610,1
35611,2
35612,2
35613,2
35618,2
35619,2
35622,2
35624,1
35625,3
35626,1
35629,1
35630,1
35632,1
35633,2
35635,1
35638,2
35639,2
35641,1
35644,3
35647,2
35648,1
35652,2
35653,2
35654,1
35656,1
35657,3
35658,2
35664,2
35665,1
35667,1
35668,1
35669,2
35672,1
35677,1
35679,1
35680,2
35681,1
35682,1
35683,1
35684,2
35686,1
35687,1
35690,2
35691,2
35693,2
35694,1
35699,1
35700,1
35702,2
35703,1
35707,2
35711,2
35712,1
35714,2
35715,1
35718,1
35719,1
35720,3
35722,3
35727,1
35728,2
35729,1
35731,1
35732,1
35733,1
35734,1
35735,2
35736,1
35739,2
35740,1
35742,2
35744,1
35747,1
35753,1
35754,2
35757,1
35758,1
35759,2
35762,2
35764,1
35766,1
35768,2
35770,2
35773,1
35774,1
35775,1
35777,2
35780,1
35781,2
35782,1
35783,2
35784,1
35788,2
35791,2
35792,2
35794,2
35795,2
35797,2
35798,2
35801,1
35803,1
35807,2
35808,1
35811,1
35818,1
35819,2
35822,1
35823,1
35824,1
35827,2
35831,1
35833,2
35835,2
35836,1
35838,2
35839,2
35841,2
35843,3
35846,2
35847,1
35851,1
35852,1
35855,3
35857,1
35859,1
35860,1
35862,1
35865,1
35866,1
35867,1
35868,2
35873,1
35874,1
35876,2
35878,2
35881,1
35887,1
35898,1
35901,1
35904,2
35905,1
35906,3
35908,2
35909,1
35910,1
35911,2
35913,1
35915,2
35917,2
35919,1
35920,1
35921,2
35922,1
35923,1
35926,1
35928,2
35933,1
35935,2
35936,1
35938,2
35940,2
35942,1
35943,2
35944,2
35945,1
35946,1
35950,2
35951,1
35952,1
35953,1
35955,2
35956,1
35958,1
35963,1
35966,1
35969,1
35970,2
35972,2
35973,2
35974,1
35976,2
35979,1
35980,2
35982,1
35986,1
35988,2
35989,1
35992,1
35993,2
35994,1
35995,1
35996,2
35997,1
35998,1
35999,1
36000,1
36002,2
36004,1
36005,1
36006,1
36012,2
36013,1
36014,1
36015,1
36016,1
36018,2
36019,1
36021,2
36022,1
36023,1
36025,1
36026,1
36027,2
36029,2
36030,1
36033,1
36035,2
36036,1
36037,1
36038,1
36041,1
36045,1
36046,1
36047,1
36049,2
36050,1
36051,2
36052,1
36053,2
36055,2
36056,1
36059,2
36061,3
36064,1
36065,2
36069,2
36071,2
36074,2
36076,1
36077,3
36078,1
36079,1
36080,2
36081,1
36082,2
36083,2
36087,2
36089,1
36090,2
36091,1
36092,2
36094,3
36095,2
36096,1
36097,3
36098,1
36101,1
36103,2
36104,1
36106,1
36109,2
36112,2
36114,1
36115,1
36116,2
36117,2
36123,1
36124,1
36125,1
36126,2
36128,2
36129,3
36132,2
36133,1
36135,3
36136,1
36138,3
36141,2
36143,1
36148,2
36149,2
36151,1
36156,1
36158,2
36160,2
36161,1
36163,1
36165,1
36168,2
36169,1
36170,2
36171,1
36172,2
36175,1
36176,2
36178,1
36179,2
36180,2
36181,1
36184,2
36185,1
36189,1
36193,1
36195,1
36196,3
36199,1
36200,2
36204,1
36205,2
36206,1
36208,1
36210,2
36216,2
36217,2
36218,1
36219,1
36225,2
36228,1
36230,1
36232,1
36239,1
36240,2
36241,2
36243,1
36244,1
36245,1
36246,1
36247,3
36248,1
36249,1
36253,2
36256,1
36260,2
36261,1
36262,2
36263,1
36274,2
36276,1
36279,2
36285,1
36287,1
36288,1
36291,2
36293,1
36295,1
36296,2
36298,2
36300,2
36302,2
36303,1
36305,1
36307,2
36308,1
36309,1
36311,1
36313,1
36315,1
36316,2
36317,1
36320,1
36321,1
36322,1
36324,2
36325,2
36326,3
36329,2
36333,1
36334,2
36335,1
36336,1
36343,2
36346,1
36349,2
36350,2
36351,2
36353,2
36357,1
36361,1
36362,1
36363,1
36364,1
36365,2
36366,1
36368,1
36373,2
36374,1
36379,1
36383,1
36384,1
36387,2
36388,1
36391,1
36396,1
36397,1
36398,1
36399,1
36400,1
36404,2
36406,1
36409,1
36410,2
36411,2
36412,1
36417,2
36418,2
36421,1
36423,1
36424,1
36425,1
36426,2
36429,1
36430,1
36431,2
36432,1
36433,1
36434,1
36436,1
36437,2
36439,1
36442,1
36444,1
36445,2
36447,1
36450,2
36452,2
36453,1
36457,1
36460,2
36461,1
36465,2
36466,1
36467,2
36469,1
36470,1
36472,1
36473,1
36474,1
36475,1
36476,1
36480,1
36481,1
36482,1
36486,2
36487,1
36488,2
36489,1
36491,1
36492,2
36494,1
36496,2
36498,1
36501,3
36502,2
36503,1
36505,1
36508,2
36509,1
36510,1
36512,1
36513,2
36515,2
36516,1
36520,2
36521,3
36522,1
36523,2
36524,2
36527,3
36531,1
36532,1
36534,2
36536,1
36537,2
36538,2
36545,2
36548,2
36550,2
36552,1
36556,1
36558,2
36559,2
36560,1
36562,1
36563,1
36564,1
36566,2
36568,1
36572,1
36574,1
36576,2
36581,2
36582,2
36583,2
36586,1
36588,2
36590,1
36592,1
36594,1
36597,1
36599,2
36600,1
36602,1
36603,1
36604,2
36605,2
36609,1
36610,1
36612,1
36613,1
36615,3
36622,2
36623,1
36625,2
36631,1
36633,2
36640,1
36641,2
36642,1
36643,1
36644,2
36645,1
36647,2
36648,3
36649,2
36651,2
36653,1
36655,1
36656,1
36657,2
36658,2
36660,1
36661,3
36664,1
36667,1
36671,2
36672,2
36674,1
36675,2
36676,2
36680,1
36681,2
36682,1
36684,1
36685,1
36689,1
36693,1
36698,2
36699,1
36703,2
36707,1
36708,1
36709,1
36711,2
36712,1
36716,1
36717,1
36719,1
36720,2
36723,2
36724,1
36725,2
36730,1
36731,1
36732,2
36734,1
36736,1
36737,1
36740,1
36741,2
36742,2
36743,2
36747,1
36750,2
36751,1
36752,2
36753,1
36759,2
36760,3
36761,1
36764,1
36766,1
36767,2
36770,2
36773,1
36775,1
36776,2
36777,1
36781,1
36783,1
36784,1
36790,2
36791,1
36796,1
36797,2
36800,1
36803,2
36804,1
36807,2
36809,1
36810,2
36811,1
36812,1
36817,2
36820,2
36822,1
36823,2
36826,1
36829,1
36830,1
36833,1
36834,1
36835,1
36836,3
36837,1
36839,1
36840,1
36841,2
36842,1
36843,1
36844,2
36848,1
36849,1
36853,2
36855,1
36858,1
36861,1
36862,2
36865,2
36866,3
36869,2
36875,1
36876,1
36879,1
36880,1
36881,2
36882,2
36885,1
36886,1
36887,1
36889,2
36890,3
36891,2
36893,1
36896,2
36898,1
36900,2
36901,2
36902,1
36903,1
36905,1
36909,2
36916,1
36918,1
36921,2
36922,1
36924,1
36925,1
36928,2
36929,1
36932,1
36934,1
36935,1
36939,2
36941,2
36943,1
36945,1
36947,2
36949,2
36954,2
36955,1
36956,1
36957,1
36959,2
36961,2
36963,2
36964,1
36965,2
36967,1
36973,1
36974,1
36976,1
36977,1
36979,1
36980,1
36981,1
36982,2
36984,2
36986,2
36987,2
36991,1
36993,2
36994,1
36995,2
36996,2
36998,1
36999,2
37000,2
37001,1
37002,1
37003,3
37006,1
37009,2
37012,1
37013,1
37014,2
37015,1
37016,2
37018,1
37020,2
37023,1
37026,1
37027,1
37031,1
37034,1
37035,1
37036,2
37040,1
37041,1
37042,3
37043,2
37044,1
37048,3
37049,1
37051,1
37055,1
37057,2
37058,3
37059,1
37060,2
37061,2
37063,1
37064,1
37065,1
37066,2
37067,1
37070,2
37074,1
37076,1
37080,1
37081,2
37083,2
37085,2
37086,2
37089,1
37090,1
37091,2
37092,2
37096,1
37100,1
37101,1
37102,3
37103,3
37105,2
37107,1
37109,1
37110,1
37111,1
37115,1
37121,2
37122,1
37123,2
37124,2
37126,1
37127,1
37128,1
37129,3
37130,1
37132,1
37134,1
37135,1
37136,2
37137,1
37138,1
37140,1
37143,1
37144,1
37145,3
37146,1
37147,1
37152,1
37157,1
37158,2
37160,2
37161,1
37162,1
37163,1
37164,1
37165,1
37166,1
37167,1
37171,1
37172,3
37174,2
37180,1
37181,2
37183,2
37184,1
37188,2
37190,1
37191,1
37193,1
37195,1
37196,1
37197,2
37199,1
37200,1
37201,2
37202,3
37205,1
37206,2
37207,2
37208,2
37214,1
37219,2
37224,2
37226,1
37228,1
37229,1
37230,1
37232,2
37233,1
37234,1
37235,1
37236,3
37237,1
37238,2
37240,3
37241,1
37243,1
37249,1
37250,1
37252,2
37253,1
37254,2
37258,1
37263,1
37264,1
37266,2
37269,2
37270,3
37271,2
37273,1
37276,1
37277,2
37280,2
37281,2
37282,1
37284,1
37287,2
37288,1
37289,1
37291,1
37292,2
37296,2
37299,1
37300,2
37303,1
37304,2
37311,1
37312,1
37314,2
37315,1
37317,1
37318,1
37320,2
37322,1
37323,1
37324,1
37325,1
37326,2
37327,1
37328,2
37330,1
37332,2
37335,1
37337,2
37341,1
37342,1
37343,2
37346,1
37348,2
37349,1
37350,1
37351,2
37352,1
37354,2
37355,2
37356,1
37357,1
37361,1
37364,2
37366,1
37369,2
37370,1
37371,1
37375,2
37377,1
37380,1
37381,1
37382,1
37383,3
37390,2
37392,1
37393,1
37395,2
37396,2
37397,1
37398,1
37399,1
37400,2
37402,1
37403,1
37404,2
37406,1
37409,2
37410,2
37411,1
37412,1
37414,2
37417,1
37418,1
37419,2
37423,1
37424,1
37428,1
37429,2
37431,2
37432,1
37436,1
37438,2
37441,1
37444,1
37445,1
37446,1
37447,1
37452,2
37456,1
37460,1
37462,1
37463,1
37465,1
37467,2
37468,2
37472,1
37473,2
37474,2
37476,1
37478,1
37479,1
37483,1
37484,1
37485,2
37486,2
37487,2
37490,1
37495,1
37498,2
37499,1
37500,2
37504,1
37505,1
37508,3
37510,2
37512,1
37515,1
37516,2
37517,1
37518,1
37519,1
37520,1
37523,1
37524,1
37525,1
37527,2
37528,2
37530,1
37532,2
37533,1
37534,1
37538,1
37542,3
37546,2
37550,1
37552,1
37554,1
37556,1
37558,2
37560,1
37561,2
37563,1
37567,1
37568,1
37570,2
37581,1
37583,1
37588,2
37589,1
37592,2
37593,1
37594,2
37596,1
37597,1
37600,2
37605,2
37606,1
37607,2
37608,1
37610,1
37611,1
37612,2
37613,2
37614,2
37617,2
37618,2
37620,2
37622,2
37625,2
37628,1
37629,2
37632,2
37633,2
37634,2
37637,2
37639,2
37642,1
37644,1
37646,1
37649,1
37651,1
37654,1
37655,1
37657,1
37660,1
37663,1
37664,1
37667,1
37668,2
37670,2
37671,1
37672,2
37673,2
37674,1
37677,3
37682,2
37683,1
37684,1
37685,2
37686,1
37689,2
37690,2
37691,1
37695,1
37696,1
37700,1
37701,1
37703,1
37704,2
37705,1
37707,2
37710,1
37712,3
37713,2
37714,1
37717,1
37718,1
37719,2
37722,2
37723,2
37725,1
37726,1
37729,1
37730,1
37731,1
37732,1
37733,2
37734,2
37735,1
37736,2
37737,1
37741,2
37742,2
37744,2
37746,1
37747,2
37748,1
37749,3
37752,2
37755,1
37756,1
37758,1
37761,1
37762,2
37765,1
37766,2
37767,2
37772,1
37776,1
37777,2
37779,2
37780,1
37781,1
37782,1
37783,1
37784,1
37785,2
37787,2
37792,1
37795,1
37796,1
37800,1
37801,1
37805,1
37807,2
37810,2
37812,1
37813,1
37814,1
37820,2
37821,2
37823,1
37824,2
37825,2
37826,1
37828,1
37829,1
37830,2
37831,1
37832,1
37834,2
37835,1
37836,1
37838,1
37843,1
37845,1
37849,2
37851,1
37852,2
37857,2
37861,1
37862,1
37864,3
37867,1
37869,1
37872,1
37877,1
37880,1
37881,2
37882,1
37884,1
37886,2
37892,1
37893,2
37896,1
37900,1
37902,1
37903,2
37906,1
37908,2
37909,1
37910,2
37913,2
37919,2
37920,1
37922,1
37924,1
37926,2
37928,1
37929,2
37930,1
37932,1
37933,2
37934,3
37936,2
37937,1
37942,2
37943,2
37946,1
37947,2
37949,2
37950,1
37951,1
37954,1
37958,1
37962,1
37964,2
37966,2
37968,1
37969,1
37971,1
37975,1
37976,1
37977,1
37981,1
37982,2
37983,1
37987,1
37988,1
37989,2
37990,1
37991,1
37992,1
37995,1
37996,1
37998,1
37999,2
38000,1
38002,2
38005,2
38006,2
38008,2
38010,1
38016,2
38017,3
38021,2
38026,1
38029,3
38031,1
38032,1
38033,2
38034,1
38035,1
38036,2
38040,2
38043,1
38045,1
38046,1
38047,1
38049,1
38050,1
38053,1
38055,2
38056,2
38060,2
38061,2
38062,1
38066,1
38068,2
38069,1
38073,1
38077,2
38079,1
38080,2
38082,1
38084,1
38085,2
38086,1
38087,2
38088,1
38089,1
38092,1
38096,2
38097,1
38099,1
38100,1
38107,2
38109,1
38110,1
38112,2
38114,3
38115,1
38119,1
38120,2
38121,1
38122,2
38123,2
38127,3
38129,2
38131,1
38132,1
38134,2
38135,3
38136,1
38144,2
38145,1
38147,2
38149,1
38152,1
38153,3
38157,1
38158,1
38159,1
38161,2
38162,2
38164,2
38167,2
38168,1
38169,2
38171,1
38172,1
38176,2
38178,1
38179,2
38180,2
38181,1
38182,1
38183,1
38184,2
38192,2
38195,2
38196,1
38198,1
38199,1
38200,1
38202,1
38204,1
38205,1
38206,2
38210,1
38213,2
38214,1
38215,2
38217,2
38222,2
38223,2
38225,3
38228,2
38229,2
38230,1
38231,1
38232,2
38233,1
38235,1
38236,2
38239,1
38240,1
38243,1
38247,1
38250,2
38251,2
38254,1
38255,1
38256,1
38258,1
38259,1
38260,1
38266,1
38267,1
38268,1
38274,1
38276,1
38277,1
38278,2
38279,1
38281,2
38283,2
38284,2
38286,1
38287,1
38291,1
38292,1
38294,2
38297,1
38300,1
38302,1
38306,1
38308,1
38311,2
38312,2
38313,1
38314,2
38317,1
38318,2
38319,1
38320,2
38321,1
38322,2
38323,2
38326,3
38328,1
38329,2
38330,2
38332,1
38333,2
38336,1
38338,1
38342,2
38346,1
38348,1
38350,2
38351,1
38353,1
38354,1
38357,1
38359,1
38360,1
38361,1
38362,1
38363,2
38366,1
38368,2
38370,2
38371,1
38375,2
38377,1
38384,2
38386,1
38387,1
38391,1
38393,2
38394,1
38395,1
38396,1
38397,2
38398,1
38403,1
38406,2
38407,1
38408,1
38409,1
38413,1
38414,1
38415,1
38416,1
38419,3
38422,1
38429,1
38432,1
38433,1
38435,2
38436,2
38441,1
38443,1
38444,2
38445,2
38447,1
38448,1
38452,1
38458,1
38459,1
38460,2
38461,1
38462,2
38463,2
38467,1
38469,1
38470,2
38471,1
38474,2
38477,3
38480,2
38481,1
38482,1
38483,2
38484,2
38485,1
38486,2
38487,1
38488,1
38489,1
38491,1
38492,2
38494,1
38497,1
38498,2
38499,2
38500,1
38504,2
38505,1
38507,1
38508,1
38512,1
38513,2
38516,2
38520,1
38522,2
38523,1
38525,1
38526,2
38528,2
38529,1
38531,1
38532,1
38533,2
38538,2
38539,2
38540,1
38543,1
38546,2
38547,1
38548,1
38549,3
38550,1
38553,1
38554,2
38555,3
38557,1
38560,2
38562,2
38563,1
38567,2
38568,1
38569,1
38570,2
38571,1
38576,2
38579,1
38583,1
38584,3
38586,1
38591,2
38594,1
38596,1
38598,1
38600,1
38603,1
38604,2
38608,1
38609,1
38612,1
38614,1
38615,2
38617,1
38620,2
38624,3
38625,2
38628,1
38630,1
38632,2
38634,2
38637,1
38638,1
38639,2
38640,1
38643,2
38646,1
38648,1
38649,2
38650,1
38654,2
38656,1
38657,1
38659,2
38660,2
38662,2
38663,2
38664,1
38668,2
38669,2
38670,2
38671,1
38672,1
38677,1
38678,1
38682,1
38683,1
38684,2
38685,1
38689,2
38692,1
38693,1
38694,1
38695,1
38697,2
38699,1
38702,1
38703,3
38704,1
38707,1
38708,1
38711,1
38712,1
38713,2
38715,2
38716,1
38721,1
38724,1
38726,1
38730,2
38733,1
38736,1
38737,2
38738,1
38739,2
38740,1
38742,1
38745,2
38746,1
38750,3
38751,1
38753,1
38754,1
38756,2
38757,1
38763,2
38764,1
38765,2
38767,1
38769,1
38770,1
38771,1
38772,1
38773,1
38778,1
38780,3
38786,2
38787,1
38792,2
38793,1
38797,1
38798,2
38799,1
38801,2
38805,1
38807,1
38810,3
38813,2
38815,1
38816,2
38817,1
38818,1
38819,2
38823,2
38824,1
38825,1
38827,2
38830,1
38831,1
38832,2
38833,2
38837,1
38840,2
38843,2
38845,1
38846,2
38847,1
38848,1
38852,2
38854,1
38855,2
38856,1
38857,1
38859,2
38865,1
38866,1
38867,2
38868,2
38874,1
38876,2
38878,1
38880,1
38881,2
38882,1
38885,1
38887,2
38888,1
38891,1
38893,1
38896,2
38897,2
38898,1
38899,1
38900,1
38901,1
38902,1
38903,1
38905,3
38908,1
38909,2
38910,1
38911,1
38917,1
38918,1
38919,1
38920,3
38921,2
38923,1
38924,1
38927,1
38929,3
38930,2
38935,1
38936,2
38938,1
38939,1
38942,2
38943,2
38947,1
38949,2
38950,2
38953,2
38954,1
38955,1
38956,2
38961,1
38962,2
38963,1
38965,2
38970,1
38971,2
38973,1
38974,1
38976,1
38981,1
38985,2
38991,2
38993,1
38994,1
38995,2
39000,1
39001,2
39003,2
39004,2
39005,1
39009,2
39011,1
39013,1
39014,1
39016,1
39017,2
39018,2
39019,1
39021,1
39024,1
39028,2
39030,1
39031,2
39032,1
39033,1
39034,2
39035,2
39036,2
39038,3
39045,2
39046,1
39047,2
39048,1
39050,1
39054,1
39056,1
39059,2
39061,1
39062,2
39063,1
39065,2
39068,1
39069,2
39070,1
39071,1
39072,1
39073,2
39081,1
39082,2
39083,2
39084,1
39085,1
39086,1
39094,3
39096,1
39097,2
39101,1
39103,1
39107,1
39108,1
39109,1
39111,1
39112,1
39113,2
39116,2
39119,3
39123,1
39125,2
39130,3
39132,1
39134,1
39137,2
39139,1
39141,3
39146,1
39147,1
39148,1
39150,1
39151,1
39153,1
39154,1
39157,1
39160,1
39161,1
39162,2
39163,2
39165,1
39173,1
39174,1
39175,2
39178,1
39179,1
39180,1
39182,1
39191,2
39192,1
39193,1
39194,1
39197,2
39200,2
39207,1
39209,2
39210,2
39212,2
39214,2
39215,2
39217,2
39218,1
39219,1
39221,1
39225,1
39227,2
39233,1
39234,1
39235,1
39237,2
39239,2
39241,2
39244,1
39248,1
39251,3
39254,1
39255,2
39256,1
39257,1
39258,1
39259,1
39260,1
39261,3
39262,1
39263,1
39264,2
39265,1
39266,2
39269,2
39270,1
39271,1
39274,2
39276,1
39278,1
39280,1
39281,1
39284,2
39289,2
39295,1
39296,3
39298,2
39303,1
39307,1
39308,2
39309,1
39311,3
39312,1
39314,1
39317,1
39323,1
39324,1
39325,1
39327,1
39329,2
39330,1
39331,2
39332,1
39333,1
39334,1
39335,2
39337,1
39338,1
39344,2
39345,1
39346,1
39347,1
39348,2
39349,2
39353,3
39357,3
39365,2
39366,2
39367,1
39370,1
39374,1
39375,1
39377,1
39381,2
39383,2
39384,1
39385,1
39386,1
39387,2
39391,1
39395,1
39399,2
39400,1
39401,1
39402,1
39403,2
39404,2
39410,1
39413,2
39416,1
39419,2
39422,1
39423,2
39424,1
39429,1
39433,1
39434,1
39435,3
39436,2
39438,2
39439,2
39443,1
39445,1
39459,1
39460,1
39461,1
39462,2
39464,1
39468,1
39469,2
39470,2
39472,1
39473,2
39474,2
39476,1
39478,2
39479,2
39482,2
39483,2
39484,1
39486,1
39488,2
39489,2
39491,2
39494,1
39496,2
39498,1
39499,1
39500,3
39502,1
39503,1
39505,3
39510,3
39511,1
39513,1
39516,1
39519,1
39520,1
39522,2
39526,1
39527,1
39528,2
39530,1
39532,1
39533,2
39535,2
39536,1
39539,1
39540,1
39541,1
39542,1
39546,1
39547,1
39548,2
39553,2
39557,2
39558,1
39559,1
39561,1
39562,2
39565,2
39569,1
39570,1
39571,1
39572,1
39576,2
39577,2
39579,1
39583,1
39585,1
39590,1
39591,1
39595,2
39597,2
39599,2
39601,1
39602,1
39603,1
39604,1
39613,1
39614,3
39617,1
39620,1
39622,1
39623,1
39625,1
39628,1
39630,3
39631,1
39632,2
39633,2
39635,1
39636,3
39638,1
39640,2
39641,1
39645,1
39646,1
39647,2
39649,2
39651,1
39652,1
39654,1
39656,2
39658,1
39659,2
39662,2
39663,2
39664,1
39665,2
39666,2
39668,1
39674,3
39677,1
39678,2
39679,1
39680,1
39681,1
39682,1
39683,1
39686,1
39689,2
39690,1
39691,2
39695,1
39696,1
39702,2
39704,1
39712,1
39713,1
39715,1
39717,1
39718,2
39719,1
39721,1
39722,3
39723,2
39727,1
39729,1
39730,1
39733,2
39734,1
39735,1
39736,1
39737,3
39738,1
39740,1
39746,2
39749,1
39753,1
39754,2
39757,2
39760,1
39769,1
39770,1
39773,1
39774,2
39775,1
39776,1
39777,2
39783,2
39784,1
39785,2
39786,1
39787,1
39791,1
39793,2
39794,1
39795,2
39804,2
39806,1
39807,1
39808,1
39809,2
39811,1
39813,1
39818,1
39820,2
39821,1
39823,2
39824,1
39827,2
39828,1
39829,1
39832,2
39833,1
39835,2
39836,3
39838,3
39840,1
39841,2
39842,1
39845,1
39847,2
39848,1
39852,2
39857,1
39858,1
39860,1
39861,2
39862,1
39864,3
39867,2
39868,2
39870,3
39872,3
39873,1
39876,1
39877,2
39885,1
39888,1
39890,1
39892,2
39894,1
39895,2
39900,2
39901,1
39902,1
39903,1
39904,2
39905,2
39906,1
39907,1
39908,1
39909,1
39911,2
39915,2
39917,1
39921,1
39922,1
39927,1
39928,2
39929,1
39930,1
39933,1
39934,2
39936,1
39938,1
39939,2
39941,2
39943,2
39946,2
39949,1
39951,2
39952,1
39953,1
39956,2
39958,2
39959,1
39961,1
39962,1
39964,1
39965,1
39974,2
39976,1
39979,1
39981,2
39983,1
39986,1
39987,2
39988,1
39989,1
39991,2
39995,3
39996,2
39997,3
40004,1
40006,1
40007,1
40014,2
40016,2
40022,3
40025,2
40026,1
40029,1
40037,1
40038,1
40039,2
40041,1
40044,2
40045,2
40051,1
40054,1
40055,1
40056,1
40057,2
40058,1
40059,1
40060,2
40062,3
40063,1
40065,1
40067,1
40074,2
40077,1
40079,1
40084,1
40088,1
40092,1
40093,1
40098,1
40099,1
40101,2
40102,1
40106,1
40107,1
40109,1
40111,1
40112,3
40114,1
40115,1
40120,1
40122,1
40124,2
40126,1
40127,2
40128,1
40129,1
40131,1
40137,2
40139,1
40140,2
40142,2
40143,1
40145,1
40147,1
40148,1
40149,2
40150,1
40151,2
40153,1
40158,3
40161,1
40165,1
40166,1
40167,2
40168,1
40169,2
40171,1
40173,1
40174,2
40177,1
40178,3
40179,1
40180,1
40185,3
40186,2
40187,1
40191,2
40192,1
40197,1
40201,2
40203,1
40208,1
40210,2
40211,2
40212,2
40219,1
40225,1
40226,2
40227,1
40229,1
40230,1
40232,1
40233,3
40234,2
40235,2
40239,1
40240,2
40241,1
40243,1
40245,1
40250,1
40256,2
40261,2
40264,1
40266,2
40269,1
40270,1
40271,1
40276,2
40285,2
40286,1
40288,1
40291,1
40293,2
40295,2
40297,1
40298,2
40300,1
40304,1
40307,1
40309,1
40311,1
40312,1
40314,2
40318,1
40320,1
40323,1
40325,1
40326,2
40327,1
40330,1
40332,2
40334,2
40336,1
40338,1
40340,1
40341,2
40342,2
40345,1
40348,2
40350,2
40353,2
40354,1
40355,1
40362,2
40363,1
40365,2
40368,2
40374,2
40376,2
40379,1
40381,1
40382,1
40383,2
40385,2
40387,2
40391,2
40393,2
40394,1
40395,2
40400,2
40403,1
40406,3
40407,3
40409,1
40410,1
40413,1
40416,1
40417,1
40419,2
40422,2
40423,3
40425,1
40427,1
40429,2
40431,3
40432,1
40438,2
40440,2
40445,2
40446,1
40447,1
40448,1
40451,2
40454,1
40458,1
40460,2
40463,2
40467,1
40468,2
40469,1
40470,1
40473,1
40475,1
40477,2
40478,3
40480,1
40481,1
40482,1
40485,1
40487,1
40488,2
40490,2
40495,1
40496,2
40500,1
40501,2
40502,2
40506,1
40507,2
40508,1
40513,2
40515,1
40517,2
40521,1
40524,2
40526,2
40530,1
40531,2
40533,1
40534,1
40536,2
40537,2
40543,1
40544,3
40546,2
40548,1
40552,1
40553,1
40554,1
40555,1
40560,1
40563,2
40565,1
40566,1
40569,1
40570,1
40571,2
40573,1
40575,1
40578,1
40580,2
40581,1
40582,2
40584,1
40585,1
40586,2
40587,1
40588,1
40590,1
40592,1
40598,2
40599,2
40600,3
40602,2
40605,1
40607,2
40609,1
40610,1
40611,1
40612,1
40613,1
40614,1
40617,1
40619,1
40622,1
40624,2
40625,1
40628,1
40629,2
40633,1
40634,1
40635,1
40638,2
40639,2
40643,1
40644,2
40646,1
40648,2
40652,3
40654,2
40659,2
40662,1
40665,1
40667,1
40669,2
40670,1
40671,2
40672,2
40677,1
40679,2
40680,1
40681,1
40685,1
40686,1
40689,1
40694,2
40695,2
40702,2
40703,1
40704,2
40710,1
40712,1
40713,2
40716,1
40717,1
40720,1
40721,1
40722,1
40724,2
40725,2
40727,1
40728,2
40733,2
40736,1
40742,1
40746,1
40747,1
40749,1
40751,1
40752,2
40753,2
40754,2
40756,1
40757,2
40759,2
40760,1
40761,2
40764,1
40768,3
40769,2
40773,1
40774,1
40779,2
40782,1
40787,1
40790,2
40791,2
40792,2
40793,2
40795,1
40798,2
40799,1
40801,2
40802,1
40803,1
40804,2
40807,1
40810,1
40811,1
40812,3
40814,2
40815,2
40816,2
40817,1
40820,1
40822,1
40825,1
40829,1
40830,1
40834,1
