,Apparel_Set,Bottomwear,Dress,Innerwear,Loungewear_and_Nightwear,Saree,Socks,Topwear,Casual,Ethnic,Formal,Party,Smart_Casual,Sports,Travel
21654,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21658,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
21659,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21666,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
21669,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21670,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21672,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21673,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21683,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
21686,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21687,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21688,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21691,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
21694,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21696,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
21700,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21701,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21704,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21707,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21710,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
21711,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21713,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
21715,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21717,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
21720,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
21721,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21725,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
21727,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
21728,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21729,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21730,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21731,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
21732,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21733,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21734,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21737,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
21739,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21740,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
21741,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21743,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
21744,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21747,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21750,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
21753,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21754,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21757,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21758,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
21760,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
21761,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
21762,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
21765,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
21767,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21768,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
21771,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
21773,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21775,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
21776,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
21778,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
